bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,y_pred,pred_clean
2611,10,120,3657,9,3929,0,0,0,217,259.9626159667969,1.587052345275879,184,264,246.593505859375,9.071028709411621,227,0,18.247936248779297,10.576112747192383,71,9,5.569354016188299e-06,1.1286765584372915e-05,517,11,1.3239881809568033e-05,35.050228118896484,609,0,91.13475799560547,154.02685546875,784,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,110.80342864990234,341,350,1,0,0,0,1,3,3,0,0,0,0,0,334,0,0,1,1,870.6258544921875,0.0001942860399140045,0,0,0,0,5,971,948,1119,691,1,2
4423,15,120,4245,9,8900,0,0,0,250,200.55245971679688,11.628117561340332,203,237,199.6856689453125,1.3748259561907616e-06,207,3,7.393810272216797,10.861566543579102,26,11,5.569354016188299e-06,106.56287384033203,905,11,22.56702995300293,245.73321533203125,365,0,7.888213986007031e-06,88.74264526367188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.5474090576172,346,342,0,0,0,0,0,0,4,0,5,12,0,7,340,0,0,0,1,799.9862060546875,3175.151611328125,2,7,0,0,0,1152,906,684,1197,1,2
648,18,120,648,9,5651,2971,0,8031,932,930.4475708007812,16.62835693359375,953,901,931.3143310546875,9.071028709411621,896,6,18.247936248779297,0.0,11,6,5.569354016188299e-06,192.23777770996094,775,11,59.1051139831543,5.629426595987752e-05,905,0,7.888213986007031e-06,38.20522689819336,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,552.572021484375,339,350,0,0,0,0,3,0,8,8,0,11,0,0,334,0,0,1,1,0.0,0.0001942860399140045,7,10,0,0,9,617,709,1066,621,1,2
4021,18,120,4021,10,120,0,0,16139,341,391.5064392089844,31.99686622619629,336,372,376.29754638671875,27.688261032104492,377,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,272.6492919921875,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,239.63458251953125,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,8,0,0,7,952,1348,1745,1943,1,2
4572,13,120,3263,6,7733,0,0,0,217,243.88253784179688,0.0,190,220,261.8406066894531,9.071028709411621,245,0,13.020740509033203,18.519390106201172,62,8,3.4458367824554443,1.1286765584372915e-05,905,11,1.3239881809568033e-05,5.629426595987752e-05,773,0,116.24381256103516,38.662899017333984,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.80342864990234,335,350,0,0,0,0,2,3,0,0,0,12,0,0,334,0,0,1,2,2722.708984375,2049.675537109375,0,0,0,0,6,231,543,1425,862,1,2
2611,11,120,2611,6,6062,0,0,0,240,256.0331115722656,0.00491804163902998,221,240,240.55307006835938,5.180314540863037,237,0,10.421085357666016,10.576112747192383,33,6,5.569354016188299e-06,1.1286765584372915e-05,517,6,1.3239881809568033e-05,5.629426595987752e-05,258,0,66.3849105834961,154.02685546875,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.38711547851562,341,350,0,0,0,0,1,3,0,0,0,0,0,0,341,0,0,1,1,0.0,0.0001942860399140045,0,0,0,0,5,537,538,1134,1133,1,2
4126,20,120,4126,12,120,0,0,16139,332,375.06280517578125,39.83081817626953,360,347,359.60693359375,37.67549133300781,401,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,268.68035888671875,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,232.26309204101562,337,350,0,0,0,0,2,4,2,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,6,0,0,7,1238,1633,1833,2031,1,2
4562,22,8535,4634,13,1864,0,0,18858,309,355.470458984375,27.199344635009766,383,318,336.6856994628906,36.89318084716797,431,0,0.0,10.543298721313477,78,11,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,139.89862060546875,0,0,116.24381256103516,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,211.81109619140625,335,350,0,0,0,0,3,5,4,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,10,0,0,9,1660,1039,1637,1078,1,2
1959,9,120,1959,5,4647,0,0,0,230,230.52896118164062,0.0,216,230,230.15756225585938,3.8864645957946777,228,0,7.818290710449219,7.934595584869385,33,5,5.569354016188299e-06,1.1286765584372915e-05,388,5,1.3239881809568033e-05,5.629426595987752e-05,388,0,49.80445098876953,2.6855537726078182e-05,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.50731658935547,344,350,0,0,0,0,1,2,0,0,0,5,0,0,343,0,0,0,1,568.1160888671875,623.6378784179688,0,0,0,0,4,641,839,1039,1038,1,2
4562,18,120,4562,9,120,0,0,10736,371,432.4189147949219,14.215615272521973,338,386,387.01416015625,9.050704002380371,366,0,0.0,18.477893829345703,78,11,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,104.84844207763672,0,0,115.98334503173828,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,225.80711364746094,335,350,0,0,0,0,3,5,3,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,1,0,0,9,1364,1956,2157,2156,1,2
3913,16,6246,3913,8,120,0,0,5369,370,401.9801330566406,14.23034381866455,342,370,386.5412902832031,7.762876033782959,367,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,34.953487396240234,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,214.670166015625,252,278,0,0,0,0,2,4,2,1,1,0,0,0,251,0,0,1,2,0.0,0.0001942860399140045,0,3,0,0,7,1571,1569,1572,1571,1,2
4021,18,120,4021,10,120,0,0,16139,341,391.5064392089844,31.99686622619629,336,372,376.29754638671875,27.688261032104492,377,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,272.6492919921875,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,239.63458251953125,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,8,0,0,7,894,1290,1687,1885,1,2
4023,18,120,4023,10,120,0,0,13445,325,388.52142333984375,41.10231399536133,360,356,373.06488037109375,38.952945709228516,385,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,273.803955078125,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,234.37290954589844,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,7,0,0,7,1028,1424,1822,1821,1,2
4572,15,22350,3913,9,120,13,0,16139,380,386.9653625488281,14.23034381866455,330,394,383.24365234375,7.762876033782959,392,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,131.2010498046875,0,0,99.48004150390625,230.81448364257812,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,247.49639892578125,341,350,0,0,0,0,3,4,10,7,1,0,0,0,334,0,0,1,2,0.0,183.0094757080078,0,3,0,0,7,2504,2446,2511,2405,1,2
4021,18,120,4021,10,120,0,0,16139,341,391.5064392089844,31.99686622619629,336,372,376.29754638671875,27.688261032104492,377,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,272.6492919921875,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,239.63458251953125,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,8,0,0,7,942,1338,1735,1933,1,2
3263,13,120,3263,6,7756,0,0,3299,423,391.9615783691406,0.0,340,408,364.2158203125,1.3748259561907616e-06,370,2,18.247936248779297,13.214439392089844,77,11,5.068151473999023,192.23777770996094,905,11,1.3239881809568033e-05,245.73321533203125,646,0,101.53451538085938,2.6855537726078182e-05,638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227.66937255859375,124,136,0,0,0,0,3,0,0,0,0,4,0,0,110,0,0,1,2,701.3187255859375,1277.229248046875,1,6,0,0,9,537,578,874,543,1,2
3913,18,9792,3913,8,10208,0,0,0,270,293.54730224609375,0.0,184,268,217.6856689453125,1.1904864311218262,228,5,15.616352081298828,18.519390106201172,67,3,5.569354016188299e-06,166.43592834472656,905,0,1.3239881809568033e-05,238.7220458984375,905,0,7.888213986007031e-06,2.6855537726078182e-05,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.05856323242188,337,342,0,0,13,0,0,0,0,0,10,12,0,0,334,0,0,1,2,0.0,0.0001942860399140045,8,9,0,0,0,1014,107,745,1008,1,2
4572,18,6755,3913,7,120,0,0,10751,312,341.447509765625,14.23034381866455,245,343,313.42193603515625,8.315032005310059,301,0,0.0,2.566236734390259,78,9,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,69.96129608154297,0,0,116.24381256103516,269.7099914550781,766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,196.4081573486328,337,350,0,0,0,0,2,5,6,6,0,0,13,0,336,0,0,1,2,147.58290100097656,0.0001942860399140045,0,7,0,0,7,13,15,1206,1147,1,2
4572,18,120,4573,8,120,0,0,13432,363,410.96533203125,16.591094970703125,330,376,363.6856689453125,9.050704002380371,403,0,0.0,18.519390106201172,78,5,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,174.9852294921875,0,0,115.98334503173828,269.7099914550781,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,253.39373779296875,335,350,0,0,0,0,3,5,0,0,0,0,0,0,334,0,0,1,2,72.7884750366211,0.0001942860399140045,0,5,0,0,9,705,1730,1831,2095,1,2
4572,6,4233,4573,9,2882,0,0,0,217,262.875732421875,6.941933631896973,227,249,238.82400512695312,3.1709113121032715,263,2,18.07590103149414,10.872648239135742,24,6,35.794620513916016,54.92036056518555,765,0,1.3239881809568033e-05,70.20342254638672,432,0,7.888213986007031e-06,2.6855537726078182e-05,424,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,146.97976684570312,342,340,0,0,2,0,0,0,0,0,7,12,0,9,339,0,0,0,2,0.0,0.0001942860399140045,2,5,0,0,5,264,1172,956,1122,1,2
4562,18,120,4562,9,120,0,0,10736,363,409.550048828125,14.215615272521973,330,394,394.20477294921875,9.050704002380371,375,0,0.0,18.477893829345703,78,8,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,139.89862060546875,0,0,115.98334503173828,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,221.23318481445312,335,350,0,0,0,0,3,5,1,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,3,0,0,9,1193,1588,1987,1986,1,2
3509,18,635,4342,9,7017,0,0,0,244,237.72256469726562,0.0,248,256,238.93511962890625,1.3748259561907616e-06,305,5,17.157760620117188,18.519390106201172,78,5,5.569354016188299e-06,192.23777770996094,646,1,1.3239881809568033e-05,175.34197998046875,646,0,91.85515594482422,2.6855537726078182e-05,895,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.98086547851562,339,335,0,0,0,0,0,0,0,0,0,9,0,0,334,0,0,1,2,707.1434326171875,0.0001942860399140045,6,7,0,0,0,982,1061,1397,1170,1,2
2611,11,120,2611,6,3301,0,0,0,240,256.0331115722656,0.00491804163902998,221,240,240.55307006835938,5.180314540863037,237,0,10.421085357666016,10.576112747192383,45,6,5.569354016188299e-06,1.1286765584372915e-05,517,6,1.3239881809568033e-05,5.629426595987752e-05,517,0,66.3849105834961,154.02685546875,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.38711547851562,341,350,0,0,0,0,1,3,0,0,0,0,0,0,341,0,0,1,1,0.0,0.0001942860399140045,0,0,0,0,5,533,534,1130,1129,1,2
4562,18,120,4562,9,120,0,0,8046,363,409.4261779785156,11.840546607971191,330,378,378.9433898925781,9.050704002380371,358,0,0.0,18.477893829345703,78,11,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,139.89862060546875,0,0,115.98334503173828,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,221.15235900878906,335,350,0,0,0,0,3,5,3,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,4,0,0,9,1240,1438,1835,1834,1,2
1306,7,120,1306,4,1501,0,0,0,237,238.01629638671875,0.00040906944195739925,228,237,237.76864624023438,2.591498851776123,236,0,5.2132415771484375,5.290796756744385,22,3,5.569354016188299e-06,1.1286765584372915e-05,259,3,1.3239881809568033e-05,35.098690032958984,258,0,33.20966339111328,0.006679687649011612,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.02545166015625,346,350,0,0,0,0,1,1,0,0,0,0,0,0,345,0,0,0,1,0.0,0.0001942860399140045,0,0,0,0,3,706,706,905,905,1,2
4022,18,120,4022,10,120,0,0,16139,341,391.5064392089844,31.99686622619629,336,372,376.29754638671875,27.688261032104492,377,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,273.2266845703125,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,239.63458251953125,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,8,0,0,7,900,1296,1693,1891,1,2
4562,18,120,4562,8,10208,0,0,0,236,218.55245971679688,7.161648750305176,284,217,217.6856689453125,9.050704002380371,237,0,18.20703887939453,18.477893829345703,33,11,5.569354016188299e-06,1.1286765584372915e-05,905,11,1.3239881809568033e-05,5.629426595987752e-05,903,0,116.24381256103516,115.79541015625,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.3774642944336,335,350,0,0,26,0,3,0,0,0,4,12,0,11,334,0,0,1,2,2987.388671875,2587.067138671875,6,0,0,0,9,587,353,847,1445,1,2
4562,2,1892,4562,8,1866,0,0,18858,922,921.8825073242188,14.22710132598877,897,922,921.8805541992188,9.050704002380371,922,6,13.015811920166016,15.832265853881836,33,11,0.1676081120967865,0.43085846304893494,131,11,0.23151959478855133,0.550776481628418,0,0,115.98334503173828,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,532.214599609375,335,350,1,0,0,0,3,5,8,8,0,0,3,0,348,0,0,1,2,10.149313926696777,9.859081268310547,0,4,0,0,9,704,704,704,704,1,2
3752,6,2708,1959,4,4261,0,0,4424,230,222.37594604492188,0.0,284,217,239.10037231445312,0.7102827429771423,214,2,15.864498138427734,7.934595584869385,62,5,5.569354016188299e-06,82.36389923095703,388,2,23.52589225769043,105.28392791748047,388,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,145.85696411132812,336,344,0,1,0,28,1,0,0,0,9,5,0,0,338,0,0,1,2,0.0,1573.395751953125,4,4,0,0,0,643,566,1129,319,1,2
3863,11,120,4573,4,4261,0,0,0,286,264.42877197265625,0.0,309,217,217.6856689453125,1.0383715629577637,254,2,18.247936248779297,18.519390106201172,33,5,5.569354016188299e-06,82.36389923095703,623,3,1.3239881809568033e-05,105.28392791748047,388,0,7.888213986007031e-06,48.29952621459961,895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126.29692840576172,342,344,0,2,0,0,0,0,0,0,4,12,0,8,335,0,0,1,1,0.0,0.0001942860399140045,8,10,0,0,0,700,486,1403,1265,1,2
3737,8,120,1959,4,4261,3357,0,0,199,200.55245971679688,0.0,247,235,224.18643188476562,3.6044249534606934,257,6,7.818290710449219,7.934595584869385,42,5,48.575321197509766,82.36389923095703,500,2,1.3239881809568033e-05,245.73321533203125,735,0,62.42322540283203,2.6855537726078182e-05,483,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.5423583984375,335,344,1,0,0,1,0,0,0,3,10,5,11,0,334,0,0,0,1,472.7870178222656,2874.806396484375,4,4,0,0,0,1214,916,1145,495,1,2
4572,13,9342,3263,6,10208,496,0,2037,222,293.5163269042969,0.0,184,217,236.32284545898438,1.3748259561907616e-06,227,6,17.7384033203125,18.519390106201172,78,5,32.10422134399414,137.1704864501953,646,0,25.44123649597168,245.73321533203125,646,0,7.888213986007031e-06,57.93215560913086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.7640380859375,339,342,1,0,26,0,0,0,1,0,7,12,0,2,338,0,0,1,2,388.3587951660156,0.0001942860399140045,6,6,0,0,0,1150,1395,1399,841,1,2
4572,18,120,4573,9,1612,0,0,15483,377,393.3919372558594,14.171521186828613,363,389,379.08740234375,7.730790615081787,372,0,0.0,18.519390106201172,78,8,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,244.5067138671875,134,0,116.24381256103516,269.7099914550781,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,216.0980682373047,335,350,0,0,0,0,3,5,3,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,6,0,0,9,1167,1559,1709,1886,1,2
1959,8,15913,2577,9,4261,3461,0,8519,217,219.13720703125,0.0,282,249,217.6856689453125,1.3748259561907616e-06,247,3,12.551261901855469,16.116735458374023,59,11,64.11113739013672,82.36389923095703,905,0,1.3239881809568033e-05,244.29412841796875,905,0,7.888213986007031e-06,69.42898559570312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.70782470703125,344,344,0,0,0,0,0,0,0,0,0,5,6,0,334,0,0,0,1,0.0,2880.843505859375,4,4,0,0,0,1453,689,379,1071,1,2
4572,11,120,4573,9,2882,953,0,0,245,278.3045959472656,0.0,199,218,217.6856689453125,2.438727855682373,241,2,14.610641479492188,5.290796756744385,44,3,5.569354016188299e-06,54.92036056518555,259,0,61.26108932495117,174.95635986328125,722,0,75.11246490478516,2.6855537726078182e-05,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,150.06503295898438,346,346,0,0,11,0,0,1,0,0,8,4,16,3,337,0,0,1,2,0.0,0.0001942860399140045,2,9,0,0,0,1415,649,245,250,1,2
1959,18,120,2499,6,10208,495,0,0,217,259.80316162109375,0.0,184,217,217.6856689453125,1.3748259561907616e-06,244,2,7.818290710449219,18.519390106201172,33,3,53.429019927978516,88.89679718017578,810,9,1.3239881809568033e-05,169.30767822265625,388,0,7.888213986007031e-06,25.31411361694336,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.3621826171875,344,344,0,0,24,2,0,0,3,0,3,12,0,6,343,0,0,1,1,2536.49365234375,0.0001942860399140045,4,10,0,0,0,1272,1122,404,1441,1,2
3263,15,120,3263,6,10208,3461,2,0,217,218.55245971679688,3.1396913528442383,204,252,281.3523254394531,1.3748259561907616e-06,265,5,18.247936248779297,13.214439392089844,78,5,32.055545806884766,192.23777770996094,905,0,1.3239881809568033e-05,245.73321533203125,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.64641571044922,339,339,0,1,0,0,0,0,0,0,7,9,0,0,338,0,0,1,2,878.3807373046875,1095.274169921875,6,10,0,0,0,1415,1413,1417,1032,1,2
4020,18,120,4020,10,120,0,0,13445,325,386.52142333984375,38.792911529541016,356,356,371.06488037109375,36.6435432434082,381,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,272.0718994140625,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,233.05078125,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,7,0,0,7,1028,1424,1822,1821,1,2
4572,10,7869,2611,9,5640,1145,0,0,291,233.85122680664062,0.0,240,217,261.1674499511719,1.3748259561907616e-06,285,3,10.421085357666016,10.576112747192383,59,6,10.086706161499023,109.78376007080078,725,0,1.3239881809568033e-05,159.96990966796875,905,0,7.888213986007031e-06,2.6855537726078182e-05,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.80342864990234,335,335,0,0,1,0,0,0,0,0,6,9,0,10,334,0,0,1,2,0.0,1168.498779296875,5,10,0,0,0,1125,841,1017,1052,1,2
4128,20,120,4128,12,120,0,0,16139,332,390.0064392089844,44.568668365478516,360,363,374.79754638671875,40.26005935668945,401,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,269.2021484375,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,245.27236938476562,337,350,0,0,0,0,2,4,4,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,6,0,0,7,1114,1510,1907,2105,1,2
5012,10,120,5013,15,6926,0,0,0,334,379.58807373046875,28.358430862426758,382,334,378.97967529296875,25.9050350189209,402,0,0.0,18.519390106201172,78,9,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,303.7104797363281,381,0,116.24381256103516,269.7099914550781,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,205.00222778320312,335,350,0,0,0,0,3,5,0,0,0,0,0,0,338,0,0,1,2,0.0,0.0001942860399140045,0,0,0,0,9,992,1091,991,1090,1,2
4562,18,120,4562,9,120,0,0,10736,371,417.4261779785156,11.840546607971191,338,386,402.11041259765625,9.050704002380371,366,0,0.0,18.477893829345703,78,11,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,139.89862060546875,0,0,115.98334503173828,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,238.7804412841797,335,350,0,0,0,0,3,5,3,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,4,0,0,9,1438,1636,2033,2032,1,2
4562,18,120,4562,9,120,0,0,10736,371,417.4261779785156,11.840546607971191,338,386,386.9433898925781,9.050704002380371,366,0,0.0,18.477893829345703,78,11,5.569354016188299e-06,1.1286765584372915e-05,0,11,1.3239881809568033e-05,139.89862060546875,0,0,115.98334503173828,269.1056213378906,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,225.7711639404297,335,350,0,0,0,0,3,5,3,0,0,0,0,0,334,0,0,1,2,0.0,0.0001942860399140045,0,4,0,0,9,1210,1408,2003,2002,1,2
4024,18,120,4024,10,120,0,0,10754,341,388.521484375,36.36201477050781,360,341,373.10693359375,36.36703872680664,401,0,0.0,15.84866714477539,67,9,5.569354016188299e-06,1.1286765584372915e-05,0,9,1.3239881809568033e-05,274.38134765625,0,0,99.48004150390625,230.81448364257812,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,221.33668518066406,337,350,0,0,0,0,2,4,2,0,0,0,0,0,336,0,0,1,2,0.0,0.0001942860399140045,0,3,0,0,7,1448,1646,1845,2043,1,2
4679,16,6330,4321,11,120,0,0,18858,344,374.7759094238281,48.32310104370117,371,340,356.97100830078125,32.357521057128906,450,0,0.0,13.214439392089844,78,8,7.699956893920898,1.1286765584372915e-05,0,11,1.3239881809568033e-05,307.5096740722656,0,0,82.9453353881836,192.45050048828125,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,210.5157470703125,336,350,0,0,0,0,2,3,3,1,0,0,0,6,338,0,0,1,2,0.0,0.0001942860399140045,0,4,0,0,6,778,1645,1680,2069,1,2
